"Schema Version","Record Type","Paper Title","Authors","Paper URL","Associated GitHub URL","GitHub Stars","Published Date"
"1.0","RESEARCH_PAPER","Bayesian Optimisation Using Product-of-Experts Gaussian Process Models with Uncertainty Calibration","Yean Hoon Ong","http://arxiv.org/abs/2609.15555v1","N/A",0,"2026-09-14T13:37:35Z"
"1.0","RESEARCH_PAPER","Evaluating Open-Weight E-Commerce Agents with Environment-Grounded Verification","Nimit Shah, Haitz Sáez de Ocáriz Borde","http://arxiv.org/abs/2609.16093v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T13:35:32Z"
"1.0","RESEARCH_PAPER","Multi-Stage NeRF for Efficient 3D Coronary Artery Reconstruction from Two Narrow-Angle Angiographic Projections","Deyu Meng, Mojtaba Lashgari, Yiying Wang, Abhirup Banerjee","http://arxiv.org/abs/2609.15550v1","N/A",0,"2026-09-14T13:34:55Z"
"1.0","RESEARCH_PAPER","The Token Before the Value Is the Key: How Hybrid Architectures Organize Induction Circuits","Ke Cheng, Xin Xu, Yixiao Chen, Lei Xin, Jianbo Zhao, Fanhu Zeng, Yue Liu, Jun Zhang, Jie Jiang","http://arxiv.org/abs/2609.15545v2","N/A",0,"2026-09-14T13:29:19Z"
"1.0","RESEARCH_PAPER","Specifying Reward Functions for RL Without Environment Sampling","Stephane Hatgis-Kessell, W. Bradley Knox, Emma Brunskill","http://arxiv.org/abs/2609.15544v1","N/A",0,"2026-09-14T13:28:52Z"
"1.0","RESEARCH_PAPER","Strong and Compact Policies for Submodular Markov Decision Processes via LP-Based Submodular Orienteering","Lars Rohwedder, Rico Zenklusen","http://arxiv.org/abs/2609.15539v1","N/A",0,"2026-09-14T13:26:08Z"
"1.0","RESEARCH_PAPER","The Misery of Mechanistic Interpretability: A Formal Perspective","Tobias Ladner, Matthias Althoff","http://arxiv.org/abs/2609.15533v1","N/A",0,"2026-09-14T13:21:00Z"
"1.0","RESEARCH_PAPER","Option-Aware Retrieval and Task-Specific VLM Adaptation for Medical VQA","Tristan Kirscher, Niklas C. Koser, Soren Pirk","http://arxiv.org/abs/2609.15530v1","N/A",0,"2026-09-14T13:17:42Z"
"1.0","RESEARCH_PAPER","Beyond Noise: Understanding and Overcoming Temperature Effects in Analog DNN Inference","Niklas Summ, Xiao Wang, Hendrik Borras, Bernhard Klein, Holger Fröning","http://arxiv.org/abs/2609.15527v1","N/A",0,"2026-09-14T13:17:13Z"
"1.0","RESEARCH_PAPER","Assessing nnU-Net Generalization across Brain Tumor Populations in BraTS-GoAT 2026","Tristan Kirscher, Vivian Metzger, Philippe Meyer, Xavier Coubez","http://arxiv.org/abs/2609.15524v1","N/A",0,"2026-09-14T13:14:44Z"
"1.0","RESEARCH_PAPER","Automating Attack Graph Construction for Agentic Pentesting. Towards Neuro-Symbolic Vulnerability Hunting","Oliver Stevanovic, Jasmin Wachter","http://arxiv.org/abs/2609.15523v1","N/A",0,"2026-09-14T13:13:54Z"
"1.0","RESEARCH_PAPER","End-to-End Verifiable and Robust Federated Learning","Doryan Lesaignoux, Enrique Mármol Campos, Gabriele Spini, José L. Hernández-Ramos, Stephan Krenn","http://arxiv.org/abs/2609.15521v1","N/A",0,"2026-09-14T13:13:25Z"
"1.0","RESEARCH_PAPER","Beyond Safe Answers: Segment-Aware Listwise Alignment for Reasoning Safety in Large Reasoning Models","JungMin Yun, Junehyoung Kwon, Hayeong Ryu, Byeonggeuk Lim, Hoejoon Kwon, YoungBin Kim","http://arxiv.org/abs/2609.15517v1","N/A",0,"2026-09-14T13:08:29Z"
"1.0","RESEARCH_PAPER","Authorship attribution and aesthetic evaluation of AI poetry: a case study with Haiku","Livia Oddi, Simone Scardapane, Toru Sugimoto, Donatella Genovese","http://arxiv.org/abs/2609.15511v1","N/A",0,"2026-09-14T13:02:12Z"
"1.0","RESEARCH_PAPER","How Lossless Is Lossless Speculative Decoding? The Role of Numerical Precision in Orthrus","Ilya Koziev, Leonid Sinev, Ivan Oseledets","http://arxiv.org/abs/2609.15504v1","N/A",0,"2026-09-14T12:55:08Z"
"1.0","RESEARCH_PAPER","SyntheticDoc: A Large Synthetic Dataset for Document Unwarping and Illumination Correction","Daniel Woortmann, Tanguy Magne, Olga Sorkine-Hornung","http://arxiv.org/abs/2609.15503v1","N/A",0,"2026-09-14T12:54:47Z"
"1.0","RESEARCH_PAPER","Same path, different: a mechanistic comparison of looped and stacked transformer encoders on 12-lead ECG","Pawel Olszowiec, Michal Byra, Grzegorz Gruszczynski, Grzegorz Stefanski, Alberto Presta","http://arxiv.org/abs/2609.15498v1","N/A",0,"2026-09-14T12:50:10Z"
"1.0","RESEARCH_PAPER","The Troy Moment of AI: Why Some Will Cheat and Some Will Follow?","Ivy Zhang","http://arxiv.org/abs/2609.15494v2","N/A",0,"2026-09-14T12:46:45Z"
"1.0","RESEARCH_PAPER","Rotation-Based Subspace Tracking for Robust Kernel PCA on Streaming Data","Kris Lokere, John Fossaceca","http://arxiv.org/abs/2609.15488v1","N/A",0,"2026-09-14T12:41:49Z"
"1.0","RESEARCH_PAPER","Data-driven Prediction of Satellite-observed Avalanche Activity from Snowpack Simulations","Jakob Grahn, Filippo Maria Bianchi, Bert Kruyt, Karsten Müller","http://arxiv.org/abs/2609.15485v1","N/A",0,"2026-09-14T12:40:08Z"
"1.0","RESEARCH_PAPER","CatchMonitor: a machine learning system for automated fish discard quantification","Geoff French, Michal Mackiewicz, Mark Fisher, Helen Holah, Rebecca Lamb","http://arxiv.org/abs/2609.15484v1","https://github.com/greasebig/daily-video-papers",1,"2026-09-14T12:39:56Z"
"1.0","RESEARCH_PAPER","GSLAD: Prototype-Regularized Graph Structure Learning for Multivariate Time Series Anomaly Detection","Zepeng Zhang, Fuad Khuri, Keivan Faghih Niresi, Olga Fink","http://arxiv.org/abs/2609.15483v1","https://github.com/zezhishao/DailyArXiv",451,"2026-09-14T12:37:48Z"
"1.0","RESEARCH_PAPER","BVB: Benchmarking Agentic Video Understanding via Programmatic Reconstruction in Blender","Yolo Y. Tang, Daiki Shimada, Jiayue Meng, Jing Bi, Pinxin Liu, Yicheng Wang, Yunzhong Xiao, Zhangyun Tan, Zeliang Zhang, Chao Huang, Susan Liang, Qianxiang Shen, Luchuan Song, Ali Vosoughi, Mingqian Feng, Melika Filvantorkaman, Chenliang Xu","http://arxiv.org/abs/2609.15478v1","https://github.com/yunlong10/BVB",37,"2026-09-14T12:36:05Z"
"1.0","RESEARCH_PAPER","Temperature Fragility and the Conditional Benefits of Truncation Sampling","Francesco La Rosa","http://arxiv.org/abs/2609.15476v1","https://github.com/larosafrancesco289/decoding-robustness",0,"2026-09-14T12:33:36Z"
"1.0","RESEARCH_PAPER","Spook the Machine: Gamified Exploration of Human Imagination of Machine Fear","Levin Brinkmann, Hiromu Yakura, Sonia Nicoletti, Mar Canet Sola, Thomas F. Eisenmann, Ali Dasmeh, Omar Sherif, Bramantyo Ibrahim Supriyatno, Prateek Gupta, Ignacio Serna, Rodrigo Bermudez Schettino, Iyad Rahwan","http://arxiv.org/abs/2609.15472v1","https://github.com/zachysun/DailyArXiv",7,"2026-09-14T12:29:05Z"
"1.0","RESEARCH_PAPER","HISPO: Hierarchical Importance-Sampling Policy Optimization with Entropy-Derived Segments","Quoc-Vinh Lai-Dang, Hyo-Sang Shin","http://arxiv.org/abs/2609.15471v1","https://github.com/Ponkux/DailyArXiv-cp",6,"2026-09-14T12:29:00Z"
"1.0","RESEARCH_PAPER","Turkish MMLU Pro: Traceable Option Augmentation and Its Validity Limits in Turkish Multiple-Choice Evaluation","M. Ali Bayram","http://arxiv.org/abs/2609.15467v1","N/A",0,"2026-09-14T12:28:09Z"
"1.0","RESEARCH_PAPER","AnchorGUI: Asymmetric Memory for Dual-Scale Learning in GUI Navigation","Shengjie Jin, Zelong Sun, Hengbo Xu, Yanbiao Ma, Zhiwu Lu","http://arxiv.org/abs/2609.15457v1","https://github.com/IAAR-Shanghai/Awesome-AI-Memory",1218,"2026-09-14T12:22:26Z"
"1.0","RESEARCH_PAPER","Online local learning for generative thermodynamic computing","Huilin Wang, Weibing Deng","http://arxiv.org/abs/2609.15439v1","N/A",0,"2026-09-14T12:02:14Z"
"1.0","RESEARCH_PAPER","Graph Matching Relaxations and Amortization for Supervised Graph Prediction","Federico Méndez, Paul Krzakala, Gabriel Melo, Charlotte Laclau, Rémi Flamary, Florence d'Alché-Buc","http://arxiv.org/abs/2609.15437v1","N/A",0,"2026-09-14T12:00:52Z"
"1.0","RESEARCH_PAPER","On the role of the tokenizer in ECG transformer models","Jiawei Li, Fabio Bonassi, Johan Sundström, Thomas B. Schön, Antônio H. Ribeiro","http://arxiv.org/abs/2609.15433v1","N/A",0,"2026-09-14T11:57:34Z"
"1.0","RESEARCH_PAPER","Single-condition neural solvers encode transferable response spaces for parametric differential equations","Wenbo Cao, Weiwei Zhang","http://arxiv.org/abs/2609.15432v1","N/A",0,"2026-09-14T11:56:37Z"
"1.0","RESEARCH_PAPER","A Conservative OCR-Enabled Workflow for R214 Sodium Screening of South African Packaged Foods","Mayimunah Nagayi, Alice Scaria Khan, Tamryn Frank, Rina Swart, Clement Nyirenda","http://arxiv.org/abs/2609.15427v2","N/A",0,"2026-09-14T11:55:32Z"
"1.0","RESEARCH_PAPER","Empirical Evaluation of Task-Based Permission Scoping Architecture for AI Agents","Halil Burak Noyan","http://arxiv.org/abs/2609.15422v1","N/A",0,"2026-09-14T11:48:35Z"
"1.0","RESEARCH_PAPER","ViCo-SAM3: Vision-Conditioned Alignment for Open-Vocabulary Camouflaged Object Segmentation","Qiangqiang Zhou, Wenjun Tang, Yong Chen, Dandan Zhu, Jiawei Xu","http://arxiv.org/abs/2609.15418v1","N/A",0,"2026-09-14T11:44:31Z"
"1.0","RESEARCH_PAPER","MarKey: Marginal Utility Guided Greedy Keyframe Selection for Long Video Understanding","Hongchang Shi, Jinpeng Hu, Ao Wang, Wenzheng Zhou, Hui Ma, Feng Li, Zenglin Shi","http://arxiv.org/abs/2609.15408v1","N/A",0,"2026-09-14T11:39:20Z"
"1.0","RESEARCH_PAPER","Can AI systems have free will?","Christian List","http://arxiv.org/abs/2609.15407v1","N/A",0,"2026-09-14T11:38:09Z"
"1.0","RESEARCH_PAPER","Who Teaches Which Token? Verifier-Gated Multi-Expert On-Policy Distillation for Scientific Reasoning","Xun Xu, Zaixi Zhang","http://arxiv.org/abs/2609.15404v2","N/A",0,"2026-09-14T11:34:22Z"
"1.0","RESEARCH_PAPER","BSC-Net: A Small-Branch-Sensitive Structural Continuity Network for Coronary Vessel Segmentation and Quantitative Angiographic Analysis","Wanxian Li, Jiaqian Qin, Qingyi Xian, Yazhi Li, Song Chen, Liman Li, Hao He","http://arxiv.org/abs/2609.15400v1","N/A",0,"2026-09-14T11:32:28Z"
"1.0","RESEARCH_PAPER","When Tool Calls Succeed but Workflows Fail: Anomalies at the Agent-Tool Boundary","Artem Trofimov, Boris Novikov","http://arxiv.org/abs/2609.15397v1","N/A",0,"2026-09-14T11:31:06Z"
"1.0","RESEARCH_PAPER","SkillLift: Learning Dense Rubrics from Sparse Oracles for Efficient Skill Evolution","Haoxiang Kang, Ming Wen","http://arxiv.org/abs/2609.15396v1","N/A",0,"2026-09-14T11:30:23Z"
"1.0","RESEARCH_PAPER","Distilling Foundation Models for Agentic What-If Reasoning:Cost, Latency, and Governance in a Hybrid LLM+SLM Architecture","Sourish Dey, Aditya Kumar","http://arxiv.org/abs/2609.16091v1","N/A",0,"2026-09-14T11:26:21Z"
"1.0","RESEARCH_PAPER","MUUNRiver-Bench: Diagnosing Relation-Dependent Music Retrieval with Multimodal Instructions","Zhancheng Guo, Congren Dai, Shangda Wu, Jianhuai Hu, Danni Zhao, Xiaobing Li, Maosong Sun","http://arxiv.org/abs/2609.16090v1","N/A",0,"2026-09-14T11:22:53Z"
"1.0","RESEARCH_PAPER","CodeTS: Verifiable Text-to-Time Series Generation via Executable Code","Xudong Yuan, Shunyu Liu, Tongya Zheng, Huiping Zhuang, Mingli Song, Kaixuan Chen","http://arxiv.org/abs/2609.15393v1","N/A",0,"2026-09-14T11:20:49Z"
"1.0","RESEARCH_PAPER","ESG: Generating Physically Consistent Dynamic 3D Scenes from Text Descriptions","Xintong Fang, Zhiyuan Fang, Rengan Xie, Xuhong Zhang, Guoyuan An, Zeran Liu, Jingyan Zhang, Jiarui Guo, Yuchi Huo","http://arxiv.org/abs/2609.15392v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T11:19:25Z"
"1.0","RESEARCH_PAPER","A Game-Theoretic Framework for Incentive-Compatible AI training Under Renewable-Energy Constraints","Konstantinos Varsos, Ramin Khalili, Adamantia Stamou, George D. Stamoulis, Vasillios A. Siris","http://arxiv.org/abs/2609.15389v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T11:17:26Z"
"1.0","RESEARCH_PAPER","IWC-Bench: Evaluating Web Application Generation from a Software Testing Perspective","Chenxu Liu, Zilu Zou, Peizhong Gao, Jiawen Tao, Zhexin Zhang, Guang Chen, Haowei Lin, Ying Zhou, Tianyi Bai, Dolly Deng, Suncong Zheng, Maxm Pan","http://arxiv.org/abs/2609.15387v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T11:14:39Z"
"1.0","RESEARCH_PAPER","Divide, Consult, Conquer: Capability Laundering Through Aligned LLMs","Mark Russinovich, Blake Bullwinkel, Giorgio Severi, Cristian Ovadiuc, Ahmed Salem","http://arxiv.org/abs/2609.15383v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T11:10:57Z"
"1.0","RESEARCH_PAPER","Representing Clinical Conditions on Vital Signs from Healthy Individuals using Latent Modeling","Rafael Pina, Varuna De Silva, Mindula Illeperuma","http://arxiv.org/abs/2609.15379v1","N/A",0,"2026-09-14T11:02:37Z"
"1.0","RESEARCH_PAPER","CapsuleMotion: A Lightweight Real-Time Visual Motion Predictor for Capsule Endoscopy","Oliver Bause, Julia Werner, Oliver Bringmann","http://arxiv.org/abs/2609.15367v1","N/A",0,"2026-09-14T10:52:03Z"
"1.0","RESEARCH_PAPER","RSIAgent: Autonomous Exploration for Recursive Self-improvement in New Environments","Sibo Zhu, Shicheng Fan, Xinyue Wang, Wenyi Wu, Kun Zhou, Biwei Huang","http://arxiv.org/abs/2609.15364v1","https://github.com/AetherLabsAI/RSIAgent",250,"2026-09-14T10:46:40Z"
"1.0","RESEARCH_PAPER","Robust and Efficient Communication for Multi-Agent Learning","Rafael Pina, Varuna De Silva, Corentin Artaud","http://arxiv.org/abs/2609.15361v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T10:44:11Z"
"1.0","RESEARCH_PAPER","MAPS: Memory-Aware Predictive Scheduling Framework for Large Language Model Serving","Tiancheng Zhang, Yulin Chen, Yunfeng Zhao, Shaoyuan Huang, Cheng Zhang, Xiaofei Wang","http://arxiv.org/abs/2609.15359v1","https://github.com/theneao/ai-finance-daily",0,"2026-09-14T10:43:42Z"
"1.0","RESEARCH_PAPER","Diffusion Trajectory Modeling for Semantic Correspondence","Yusung Choi","http://arxiv.org/abs/2609.15357v1","https://github.com/zezhishao/DailyArXiv",451,"2026-09-14T10:39:44Z"
"1.0","RESEARCH_PAPER","ReLU Neural Network Approximation to Smooth Functional Operator: Dimensional Decay and Error Analysis","Shuhao Jiao","http://arxiv.org/abs/2609.15355v1","N/A",0,"2026-09-14T10:39:15Z"
"1.0","RESEARCH_PAPER","End-to-End Cell Detection via Instance-aware Graph Modeling","Ruochen Liu, Yalin Zheng, Jingxin Liu, Jianfeng Zhang, Shoujun Huang, Dexing Kong, Haofeng Li, Wei Lou","http://arxiv.org/abs/2609.15354v1","N/A",0,"2026-09-14T10:37:19Z"
"1.0","RESEARCH_PAPER","Robust Multi-Model Fitting through Learning Neighbor Regions","Chang Nie, Guangming Wang, Zhe Liu, Hesheng Wang","http://arxiv.org/abs/2609.15348v1","N/A",0,"2026-09-14T10:33:19Z"
"1.0","RESEARCH_PAPER","Parameter-Efficient Adaptation of Pretrained Language Models for Time-Series Forecasting","Tamanna Kumavat, Georg Brunner, Kyriakos Flouris","http://arxiv.org/abs/2609.15344v1","N/A",0,"2026-09-14T10:30:59Z"
"1.0","RESEARCH_PAPER","Dynamic Semantic Compression for Efficient Latent-Space Inference in Large Language Models","Peipei Li, Dongsen Zhang, Yuchen Liu, Wenjun Xu","http://arxiv.org/abs/2609.15338v1","N/A",0,"2026-09-14T10:24:16Z"
"1.0","RESEARCH_PAPER","Concept-Grounded Reasoning with Prompt-Driven Localization for Interpretable Structured Report Generation","Xinyue Xu, Hongbin Lin, Juangui Xu, Hualiang Wang, Lehan Wang, Lijie Hu, Weiyang Liu, Adrian Weller, Xiaomeng Li","http://arxiv.org/abs/2609.15334v1","N/A",0,"2026-09-14T10:21:23Z"
"1.0","RESEARCH_PAPER","Query-Conditioned Spherical Centroid Aggregation for Multimodal Retrieval","Ambuj Mehrish, Anindya Nag, Sebastiano Vascon","http://arxiv.org/abs/2609.15335v1","N/A",0,"2026-09-14T10:21:23Z"
"1.0","RESEARCH_PAPER","Planning in the Backbone: DiffAdapterVLA for Native Continuous Trajectory Generation with Driving VLMs","Changxin Lu, Xiaoliang Meng, Yu Wu, Rui Huang, Honglin Li, Tao Chen, Kaixuan Zhou, Yadong Shao","http://arxiv.org/abs/2609.15322v1","N/A",0,"2026-09-14T10:14:38Z"
"1.0","RESEARCH_PAPER","Hypergraph-Regularized Gramian Volumes for Multimodal Retrieval","Anindya Nag, Ambuj Mehrish, Sebastiano Vascon","http://arxiv.org/abs/2609.15320v1","N/A",0,"2026-09-14T10:12:07Z"
"1.0","RESEARCH_PAPER","Clean Scores, Buried Evidence, and Confident Wrong: A Receipt-Based Audit of Frontier Agentic QA","Luis M. Sánchez","http://arxiv.org/abs/2609.15319v1","N/A",0,"2026-09-14T10:11:58Z"
"1.0","RESEARCH_PAPER","Evaluation Metrics for Safe Reinforcement Learning","Lindsay Spoor, Aske Plaat, Thomas Moerland","http://arxiv.org/abs/2609.15315v1","N/A",0,"2026-09-14T10:04:22Z"
"1.0","RESEARCH_PAPER","The Universe of Universes: Benefit Yield Functions, Implosion Thresholds, and Infrastructure-Aware Optimization in Multi-LLM Systems","Danielle Franklin, Vasu Raj Jain","http://arxiv.org/abs/2609.15314v1","N/A",0,"2026-09-14T10:04:06Z"
"1.0","RESEARCH_PAPER","Learning from Reliable Negatives: Confidence-Anchored Test-Time Adaptation for GUI Grounding","Yizhou Liu, Fei Tang, Yuchen Yan, Zhengxi Lu, Songqin Nong, Tao Jiang, Wenhao Xu, Wenqi Zhang, Weiming Lu, Jun Xiao, Yongliang Shen","http://arxiv.org/abs/2609.15307v1","N/A",0,"2026-09-14T09:56:10Z"
"1.0","RESEARCH_PAPER","When Correlations Mislead: Confounder-Aware Multi-View Urban Region Representation Learning","Sean Bin Yang, Ying Sun, Zongyi Xu, Tung Kieu, Jilin Hu, Bin Yang, Kristian Torp, Hua Lu, Torben Bach Pedersen","http://arxiv.org/abs/2609.15305v1","N/A",0,"2026-09-14T09:53:56Z"
"1.0","RESEARCH_PAPER","Admissable: Training Reinforcement Learning Agents against Adversarial Missingness","Paul Stahlhofen, Luca Hermes, Tim Kochs, Markus Vieth, Barbara Hammer","http://arxiv.org/abs/2609.15297v1","N/A",0,"2026-09-14T09:48:06Z"
"1.0","RESEARCH_PAPER","Reason What Matters: Retrieval-Grounded Reasoning for Universal Multimodal Embeddings","Mingzhou Jiang, Peixi Wu, Hang Cheng, Yunhao Zhou, Biao Yang, Wei Yuan, Yun Li, Fan Yang, Wenwu Ou, Honghui He","http://arxiv.org/abs/2609.15296v1","N/A",0,"2026-09-14T09:48:05Z"
"1.0","RESEARCH_PAPER","Why LLM Agents Collapse Without Oversight: The Enforcement Gap as the Mechanism Behind Emergence World Failures","Yuhang Wang","http://arxiv.org/abs/2609.15293v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T09:46:59Z"
"1.0","RESEARCH_PAPER","ProIQA: A Process-Based Framework for Fine-Grained Math Item Quality Assessment","Junkai Tong, Mingjia Li, Haoran Chen, Yaoyu Jiang, Hanjie Ge, Yixuan Wang, Hong Qian","http://arxiv.org/abs/2609.15292v2","https://github.com/zezhishao/DailyArXiv",451,"2026-09-14T09:46:49Z"
"1.0","RESEARCH_PAPER","Math for AI safety: an invitation for mathematicians","Lionel Levine","http://arxiv.org/abs/2609.15289v1","https://github.com/luohongk/Embodied-AI-Daily",454,"2026-09-14T09:45:14Z"
"1.0","RESEARCH_PAPER","AlignUS: MRI-Guided Ultrasound Representation Learning for ALS Classification from Tongue Images","Kadija Abdel Ghader, Emani Babe, Lorenzo Pettinari, Meya Haroune, Sidaty El Hadramy","http://arxiv.org/abs/2609.15285v1","https://github.com/pstAmbition/DailyArXiv_Multimodal",19,"2026-09-14T09:43:08Z"
"1.0","RESEARCH_PAPER","Impute-EM: Native Mixed-State Diffusion Models for Heterogeneous Data Imputation","Sergei Kholkin, Kirill Sokolov, Dmitry Baranchuk, Evgeny Burnaev, Alexander Korotin","http://arxiv.org/abs/2609.15284v1","N/A",0,"2026-09-14T09:39:13Z"
"1.0","RESEARCH_PAPER","Artificial entrepreneurial cognition: Locating and causally steering an opportunity recognition dial inside large language models (LLMs)","Christian Fisch, Angela Altmeier, Martin Obschonka, Michal Kosinski, Pin Ni","http://arxiv.org/abs/2609.15277v1","https://github.com/AI-in-Transportation-Lab/awesome-mechanistic-interpretability",155,"2026-09-14T09:36:44Z"
"1.0","RESEARCH_PAPER","Draining Fictitious Knots: Restoring Distance-Awareness Guarantees for High-Dimensional Spline Networks","Masoud Ataei, Mohammad Javad Khojasteh, Vikas Dhiman","http://arxiv.org/abs/2609.15274v1","https://github.com/Xatta-Trone/awesome-kan",20,"2026-09-14T09:34:31Z"
"1.0","RESEARCH_PAPER","Learning CNF Formulas from Uniform Random Solutions: Near-Tight Sample Complexity for Valiant's Algorithm","Weiming Feng, Yixiao Yu, Yiyao Zhang","http://arxiv.org/abs/2609.15268v1","N/A",0,"2026-09-14T09:27:00Z"
"1.0","RESEARCH_PAPER","Improving the Last-Iterate Guarantees of Anytime Algorithms for Stochastic Monotone Variational Inequalities","Jun-Hyun Kim, Ahmet Alacaoglu","http://arxiv.org/abs/2609.15257v1","N/A",0,"2026-09-14T09:17:23Z"
"1.0","RESEARCH_PAPER","BioDCASE: Active Learning for Bioacoustics","Ben McEwen, Rupa Kurinchi-Vendhan, Shiqi Zhang, Lukas Rauch, Marek Herde, Sara Beery","http://arxiv.org/abs/2609.15255v1","N/A",0,"2026-09-14T09:14:50Z"
"1.0","RESEARCH_PAPER","Conformal Individual Treatment Effect Estimation under Networked Interference","Matteo Zecchin, Osvaldo Simeone","http://arxiv.org/abs/2609.15254v1","N/A",0,"2026-09-14T09:14:42Z"
"1.0","RESEARCH_PAPER","Bandits with Probing: Optimal Regret and the Limits of Winner Feedback","Yongjie Guan","http://arxiv.org/abs/2609.15248v1","N/A",0,"2026-09-14T09:07:54Z"
"1.0","RESEARCH_PAPER","Empirical Evaluation of Open-Source Large Language Models for Retrieval-Augmented Generation in ESG Domain","Motaz Saad, Anna Borrelli, Ivan Gentile, Kianna Kazemi, Francesco Piccialli, Antonella Longo","http://arxiv.org/abs/2609.15242v1","N/A",0,"2026-09-14T09:02:35Z"
"1.0","RESEARCH_PAPER","A 25-$μ$s/inf Event-driven Graph Neural Network Processor with Spatiotemporal Caching and Spline Convolution for Ultra-low-latency AI at the Edge","Adrian Kneip, Martin Lefebvre, Daniel Gehrig, Victoria Catalán Pastor, Davide Scaramuzza, Marian Verhelst, Charlotte Frenkel","http://arxiv.org/abs/2609.15241v1","N/A",0,"2026-09-14T09:01:03Z"
"1.0","RESEARCH_PAPER","ProtoGuide: Prototype-Driven Guidance for Class-Conditional Graph Generation","Salvatore Romano, Marco Grassia, Pietro Liò, Giuseppe Mangioni","http://arxiv.org/abs/2609.15239v1","N/A",0,"2026-09-14T08:57:08Z"
"1.0","RESEARCH_PAPER","CWM: Controllable White-Box Meta-Prompting for Adaptive Retrieval-Augmented Generation and Reasoning Ability","Keuntae Kim, Eunhye Jeong, Yong Suk Choi","http://arxiv.org/abs/2609.15234v1","N/A",0,"2026-09-14T08:54:10Z"
"1.0","RESEARCH_PAPER","Pre-PEFT Probing: Weight Statistics and Perturbation Robustness for Layer Selection in VLM Vision Encoders","Qingtao Xia, Jiahua Bao, Siyao Cheng, Jie Liu","http://arxiv.org/abs/2609.15229v1","N/A",0,"2026-09-14T08:49:31Z"
"1.0","RESEARCH_PAPER","Unsupervised Point Cloud Registration via Training-Time Semantic Guidance","Kezheng Xiong, Shiyun Xu, Sheng Ao, Siqi Shen, Cheng Wang, Chenglu Wen","http://arxiv.org/abs/2609.15228v1","N/A",0,"2026-09-14T08:49:09Z"
"1.0","RESEARCH_PAPER","Closed-form Bayesian homography estimation from noisy point correspondences","Hanne Beuter, Sebastian Dorn","http://arxiv.org/abs/2609.15227v1","N/A",0,"2026-09-14T08:47:20Z"
"1.0","RESEARCH_PAPER","Deep Learning-based Intelligent Diagnosis of Congenital Uterine Anomalies in 3D Ultrasound","Yueyue Xu, Yuhao Huang, Jiaxiao Deng, Yuanji Zhang, Haoming Zhang, Jiajia Qu, Shiying Zheng, Xiaomei Tang, Haining Chen, Chengcai Chen, Yiyi Wu, Xin Yang, Dong Ni, Hongyu Zheng","http://arxiv.org/abs/2609.15225v2","N/A",0,"2026-09-14T08:44:47Z"
"1.0","RESEARCH_PAPER","Long-to-Short Video Evidence Reasoning for Grounded Question Answering","Kaiyan Chen, Junbin Xiao, Xun Yang","http://arxiv.org/abs/2609.15224v1","N/A",0,"2026-09-14T08:43:27Z"
"1.0","RESEARCH_PAPER","MAST: Label-Efficient, Robust, and Generalizable Sound Detection for Biodiversity Monitoring via Masked Audio Pretraining and Self-Training","Tianyi Xu, Daniel Pimentel-Alarcón, Zuzana Buřivalová, Claudia Solís-Lemus","http://arxiv.org/abs/2609.15221v1","N/A",0,"2026-09-14T08:41:23Z"
"1.0","RESEARCH_PAPER","From Ideas to Actions: A Public-Data Decision-Support Toolchain Across the Venture Lifecycle","Lei Qu","http://arxiv.org/abs/2609.15219v1","N/A",0,"2026-09-14T08:40:08Z"
"1.0","RESEARCH_PAPER","Augmenting Large Audio-Language Models with Frame-Level Grounding for Fine-Grained Temporal Perception","Yanfeng Shi, Yan Song, Junhui Li, Tinggan Huang, Wu Guo, Haoyu Song, Ian McLoughlin","http://arxiv.org/abs/2609.15215v1","N/A",0,"2026-09-14T08:35:35Z"
"1.0","RESEARCH_PAPER","Failure-Guided Co-Evolution of Prompts and Training Data","Tianyu Yuan, Zhuzhong Qian","http://arxiv.org/abs/2609.15209v1","N/A",0,"2026-09-14T08:29:47Z"
"1.0","RESEARCH_PAPER","Issue Bias in Generative AI Writing Assistance: Political Issues and LLMs in the Swedish 2026 Election","Bastiaan Bruinsma, Annika Fredén, Paul Röttger, Moa Johansson, Asad Sayeed","http://arxiv.org/abs/2609.15207v1","N/A",0,"2026-09-14T08:28:14Z"
"1.0","RESEARCH_PAPER","TEAR: Table Extraction with Attribute Recommendation from Texts via Large Language Models","Tong Li, Shuye Ding, Jiachuan Wang, Yongqi Zhang, Shuangyin Li, Lei Chen, Bo Li","http://arxiv.org/abs/2609.15205v1","https://github.com/NY1024/AgentSafety-Papers",10,"2026-09-14T08:26:45Z"
"1.0","RESEARCH_PAPER","Interpreting hierarchical organisation of speaker embeddings","Yanze Xu, Wenwu Wang, Mark D. Plumbley","http://arxiv.org/abs/2609.15203v1","N/A",0,"2026-09-14T08:25:57Z"
